time_day,hour,generation_pv,consumption,surplus,grid consumption,use_power_pv1,use_power_grid1,battery_stat1,en_battery_grid1,en_battery_pv1,en_dump1
20.0,4364.0,0.0,11863.100367680974,0.0,11863.100367680974,0.0,11863.100367680974,1500.0,0.0,0.0,0.0
21.0,4365.0,0.0,14228.21214984522,0.0,14228.21214984522,0.0,14228.21214984522,1500.0,0.0,0.0,0.0
22.0,4366.0,0.0,7270.528811838235,0.0,7270.528811838235,0.0,7270.528811838235,1500.0,0.0,0.0,0.0
23.0,4367.0,0.0,5793.898175354738,0.0,5793.898175354738,0.0,5793.898175354738,1500.0,0.0,0.0,0.0
24.0,4368.0,0.0,6106.743649185987,0.0,6106.743649185987,0.0,6106.743649185987,1500.0,0.0,0.0,0.0
1.0,4369.0,0.0,3015.830367733244,0.0,3015.830367733244,0.0,3015.830367733244,1500.0,0.0,0.0,0.0
2.0,4370.0,0.0,3053.3718245929936,0.0,3053.3718245929936,0.0,3053.3718245929936,1500.0,0.0,0.0,0.0
3.0,4371.0,0.0,2490.2499716967445,0.0,2490.2499716967445,0.0,3890.2499716967445,2900.0,1400.0,0.0,0.0
4.0,4372.0,0.0,2427.680876930495,0.0,2427.680876930495,0.0,3827.680876930495,4300.0,1400.0,0.0,0.0
5.0,4373.0,0.0,2677.957255995494,0.0,2677.957255995494,0.0,0.0,122.04274400450595,0.0,0.0,0.0
6.0,4374.0,149.26456832000005,2540.3052475097443,0.0,1793.982405909744,149.26456832000005,2391.0406791897444,122.04274400450595,0.0,0.0,0.0
7.0,4375.0,661.449535488,2765.553988668244,0.0,0.0,661.449535488,2104.104453180244,122.04274400450595,0.0,0.0,0.0
8.0,4376.0,1321.4265057280002,4630.113012702491,0.0,0.0,1321.4265057280002,3308.686506974491,122.04274400450595,0.0,0.0,0.0
9.0,4377.0,1879.7630064639998,6269.423295578237,0.0,0.0,1879.7630064639998,4389.6602891142375,122.04274400450595,0.0,0.0,0.0
10.0,4378.0,2518.889791488,5568.649434196239,0.0,0.0,2518.889791488,3049.759642708239,122.04274400450595,0.0,0.0,0.0
