time_day,hour,generation_pv,consumption,surplus,grid consumption,use_power_pv1,use_power_grid1,battery_stat1,en_battery_grid1,en_battery_pv1,en_dump1
23.0,23.0,0.0,8108.954681705984,0.0,8108.954681705984,0.0,8108.954681705984,1500.0,0.0,0.0,0.0
24.0,24.0,0.0,5105.638132925989,0.0,5105.638132925989,0.0,5105.638132925989,1500.0,0.0,0.0,0.0
1.0,25.0,0.0,4354.80899573099,0.0,4354.80899573099,0.0,4354.80899573099,1500.0,0.0,0.0,0.0
2.0,26.0,0.0,3140.968557265743,0.0,3140.968557265743,0.0,3140.968557265743,1500.0,0.0,0.0,0.0
3.0,27.0,0.0,3003.316548779994,0.0,3003.316548779994,0.0,4403.316548779994,2900.0,1400.0,0.0,0.0
4.0,28.0,0.0,2665.443437042245,0.0,2665.443437042245,0.0,4065.443437042245,4300.0,1400.0,0.0,0.0
5.0,29.0,0.0,2765.553988668244,0.0,2765.553988668244,0.0,0.0,34.446011331755926,0.0,0.0,0.0
6.0,30.0,0.0,2740.526350761744,0.0,2740.526350761744,0.0,2740.526350761744,34.446011331755926,0.0,0.0,0.0
7.0,31.0,0.0,3078.399462499493,0.0,3078.399462499493,0.0,3078.399462499493,34.446011331755926,0.0,0.0,0.0
8.0,32.0,0.0,3328.675841564493,0.0,3328.675841564493,0.0,3328.675841564493,34.446011331755926,0.0,0.0,0.0
9.0,33.0,2189.6428689408,5718.815261635238,0.0,2981.761675459238,2189.6428689408,3529.1723926944383,34.446011331755926,0.0,0.0,0.0
10.0,34.0,4643.853079756801,4279.726082011491,364.1269977453103,0.0,4643.853079756801,0.0,398.5730090770662,0.0,364.1269977453103,0.0
11.0,35.0,6478.150945996801,3366.217298424243,3111.933647572558,0.0,4766.2172984242425,0.0,1798.5730090770662,0.0,1400.0,1711.9336475725581
12.0,36.0,7606.444969267201,3716.604229115242,3889.8407401519585,0.0,5116.604229115243,0.0,3198.573009077066,0.0,1400.0,2489.8407401519585
13.0,37.0,7762.561123430401,3466.3278500502424,4296.233273380158,0.0,4866.327850050243,0.0,4598.573009077067,0.0,1400.0,2896.2332733801577
14.0,38.0,7143.050449920001,3891.7976944607417,3251.252755459259,0.0,5291.797694460742,0.0,5998.573009077067,0.0,1400.0,1851.2527554592589
15.0,39.0,5639.997322444801,5656.246166868988,0.0,0.0,5639.997322444801,0.0,4482.3241646528795,0.0,0.0,0.0
16.0,40.0,2632.5521639424005,3616.493677489242,0.0,325.8034725612415,2632.5521639424005,0.0,1998.3826511060379,0.0,0.0,0.0
17.0,41.0,172.04910643200003,4742.73738328174,0.0,4527.67600024174,172.04910643200003,4072.305625743702,1500.0,0.0,0.0,0.0
18.0,42.0,0.0,3140.968557265743,0.0,3140.968557265743,0.0,3140.968557265743,1500.0,0.0,0.0,0.0
19.0,43.0,0.0,3140.968557265743,0.0,3140.968557265743,0.0,3140.968557265743,1500.0,0.0,0.0,0.0
20.0,44.0,0.0,4016.9358839932415,0.0,4016.9358839932415,0.0,4016.9358839932415,1500.0,0.0,0.0,0.0
21.0,45.0,0.0,9885.91697306748,0.0,9885.91697306748,0.0,9885.91697306748,1500.0,0.0,0.0,0.0
22.0,46.0,0.0,7933.761216360483,0.0,7933.761216360483,0.0,7933.761216360483,1500.0,0.0,0.0,0.0
23.0,47.0,0.0,7320.584087651235,0.0,7320.584087651235,0.0,7320.584087651235,1500.0,0.0,0.0,0.0
24.0,48.0,0.0,4317.267538871241,0.0,4317.267538871241,0.0,4317.267538871241,1500.0,0.0,0.0,0.0
1.0,49.0,0.0,4004.422065039992,0.0,4004.422065039992,0.0,4004.422065039992,1500.0,0.0,0.0,0.0
2.0,50.0,0.0,2865.664540294244,0.0,2865.664540294244,0.0,2865.664540294244,1500.0,0.0,0.0,0.0
3.0,51.0,0.0,2915.719816107244,0.0,2915.719816107244,0.0,4315.719816107244,2900.0,1400.0,0.0,0.0
4.0,52.0,0.0,2928.2336350604937,0.0,2928.2336350604937,0.0,4328.233635060494,4300.0,1400.0,0.0,0.0
5.0,53.0,0.0,2552.8190664629947,0.0,2552.8190664629947,0.0,0.0,247.18093353700533,0.0,0.0,0.0
6.0,54.0,0.0,2715.498712855244,0.0,2715.498712855244,0.0,2715.498712855244,247.18093353700533,0.0,0.0,0.0
7.0,55.0,0.0,2815.6092644812443,0.0,2815.6092644812443,0.0,2815.6092644812443,247.18093353700533,0.0,0.0,0.0
8.0,56.0,0.0,3704.090410161992,0.0,3704.090410161992,0.0,3704.090410161992,247.18093353700533,0.0,0.0,0.0
9.0,57.0,2185.6261582848006,5055.582857112989,0.0,2323.550159256988,2185.6261582848006,2869.956698828188,247.18093353700533,0.0,0.0,0.0
10.0,58.0,4579.05014784,3891.7976944607417,687.2524533792584,0.0,4579.05014784,0.0,934.4333869162638,0.0,687.2524533792584,0.0
11.0,59.0,6490.334968320001,4592.57155584274,1897.7634124772612,0.0,5992.57155584274,0.0,2334.4333869162638,0.0,1400.0,497.7634124772612
12.0,60.0,7616.754526617601,3153.482376218993,4463.272150398609,0.0,4553.482376218993,0.0,3734.4333869162638,0.0,1400.0,3063.2721503986086
13.0,61.0,7790.544207667202,4167.101711432241,3623.4424962349603,0.0,5567.101711432241,0.0,5134.433386916264,0.0,1400.0,2223.4424962349603
14.0,62.0,7170.497972736001,5180.721046645489,1989.7769260905125,0.0,6580.721046645489,0.0,6534.433386916264,0.0,1400.0,589.7769260905125
15.0,63.0,5637.453405696001,5581.163253149488,56.29015254651313,0.0,5637.453405696001,0.0,6590.723539462777,0.0,56.29015254651313,0.0
16.0,64.0,3418.0868779008,7595.888104622734,0.0,3323.2795072467343,3418.0868779008,0.0,912.9223127408427,0.0,0.0,0.0
17.0,65.0,185.30425159680001,3791.687142834742,0.0,3560.056828338742,185.30425159680001,3606.382891237942,912.9223127408427,0.0,0.0,0.0
18.0,66.0,0.0,3679.062772255492,0.0,3679.062772255492,0.0,3679.062772255492,912.9223127408427,0.0,0.0,0.0
19.0,67.0,0.0,3078.399462499493,0.0,3078.399462499493,0.0,3078.399462499493,912.9223127408427,0.0,0.0,0.0
20.0,68.0,0.0,6669.865502082235,0.0,6669.865502082235,0.0,6669.865502082235,912.9223127408427,0.0,0.0,0.0
21.0,69.0,0.0,7170.418260212235,0.0,7170.418260212235,0.0,7170.418260212235,912.9223127408427,0.0,0.0,0.0
22.0,70.0,0.0,7520.805190903235,0.0,7520.805190903235,0.0,7520.805190903235,912.9223127408427,0.0,0.0,0.0
23.0,71.0,0.0,5268.317779318239,0.0,5268.317779318239,0.0,5268.317779318239,912.9223127408427,0.0,0.0,0.0
24.0,72.0,0.0,4993.013762346739,0.0,4993.013762346739,0.0,4993.013762346739,912.9223127408427,0.0,0.0,0.0
1.0,73.0,0.0,3478.841669003493,0.0,3478.841669003493,0.0,3478.841669003493,912.9223127408427,0.0,0.0,0.0
2.0,74.0,0.0,3603.9798585359927,0.0,3603.9798585359927,0.0,3603.9798585359927,912.9223127408427,0.0,0.0,0.0
3.0,75.0,0.0,2765.553988668244,0.0,2765.553988668244,0.0,4165.553988668244,2312.9223127408427,1400.0,0.0,0.0
4.0,76.0,0.0,2640.415799135744,0.0,2640.415799135744,0.0,4040.415799135744,3712.9223127408427,1400.0,0.0,0.0
5.0,77.0,0.0,2715.498712855244,0.0,2715.498712855244,0.0,502.57640011440117,1500.0,0.0,0.0,0.0
6.0,78.0,0.0,2552.8190664629947,0.0,2552.8190664629947,0.0,2552.8190664629947,1500.0,0.0,0.0,0.0
7.0,79.0,0.0,2890.692178200744,0.0,2890.692178200744,0.0,2890.692178200744,1500.0,0.0,0.0,0.0
8.0,80.0,0.0,4392.350452590741,0.0,4392.350452590741,0.0,4392.350452590741,1500.0,0.0,0.0,0.0
9.0,81.0,2161.9275654144,4530.00246107649,0.0,1827.5930043084904,2161.9275654144,2368.0748956620905,1500.0,0.0,0.0,0.0
10.0,82.0,4572.489520435201,4167.101711432241,405.38780900295933,0.0,4572.489520435201,0.0,1905.3878090029593,0.0,405.38780900295933,0.0
11.0,83.0,6454.318462771201,3891.7976944607417,2562.520768310459,0.0,5291.797694460742,0.0,3305.3878090029593,0.0,1400.0,1162.520768310459
12.0,84.0,7531.734151065601,3478.841669003493,4052.892482062108,0.0,4878.841669003493,0.0,4705.387809002959,0.0,1400.0,2652.892482062108
13.0,85.0,7752.251566080002,4417.37809049724,3334.873475582762,0.0,5817.37809049724,0.0,6105.387809002959,0.0,1400.0,1934.8734755827618
14.0,86.0,7148.8077351936,5305.859236177988,1842.9484990156116,0.0,6705.859236177988,0.0,7505.387809002959,0.0,1400.0,442.94849901561156
15.0,87.0,5634.106146816001,5706.301442681988,0.0,0.0,5634.106146816001,0.0,5933.192513136972,0.0,0.0,0.0
16.0,88.0,3475.5258402816,5255.8039603649895,0.0,911.3966600129897,3475.5258402816,0.0,2652.914393053582,0.0,0.0,0.0
17.0,89.0,211.6806515712,3478.841669003493,0.0,3214.240854539493,211.6806515712,2114.2466243787107,1500.0,0.0,0.0,0.0
18.0,90.0,0.0,4429.891909450491,0.0,4429.891909450491,0.0,4429.891909450491,1500.0,0.0,0.0,0.0
19.0,91.0,0.0,3829.228599694492,0.0,3829.228599694492,0.0,3829.228599694492,1500.0,0.0,0.0,0.0
20.0,92.0,0.0,4942.95848653374,0.0,4942.95848653374,0.0,4942.95848653374,1500.0,0.0,0.0,0.0
21.0,93.0,0.0,7132.876803352486,0.0,7132.876803352486,0.0,7132.876803352486,1500.0,0.0,0.0,0.0
22.0,94.0,0.0,6419.5891230172365,0.0,6419.5891230172365,0.0,6419.5891230172365,1500.0,0.0,0.0,0.0
23.0,95.0,0.0,4905.417029673989,0.0,4905.417029673989,0.0,4905.417029673989,1500.0,0.0,0.0,0.0
24.0,96.0,0.0,4667.65446956224,0.0,4667.65446956224,0.0,4667.65446956224,1500.0,0.0,0.0,0.0
1.0,97.0,0.0,3491.3554879567423,0.0,3491.3554879567423,0.0,3491.3554879567423,1500.0,0.0,0.0,0.0
2.0,98.0,0.0,3165.9961951722435,0.0,3165.9961951722435,0.0,3165.9961951722435,1500.0,0.0,0.0,0.0
3.0,99.0,0.0,2740.526350761744,0.0,2740.526350761744,0.0,4140.526350761744,2900.0,1400.0,0.0,0.0
4.0,100.0,0.0,2803.095445527994,0.0,2803.095445527994,0.0,4203.095445527993,4300.0,1400.0,0.0,0.0
5.0,101.0,0.0,2565.3328854162446,0.0,2565.3328854162446,0.0,0.0,234.6671145837554,0.0,0.0,0.0
6.0,102.0,0.0,2928.2336350604937,0.0,2928.2336350604937,0.0,2928.2336350604937,234.6671145837554,0.0,0.0,0.0
7.0,103.0,0.0,2753.040169714994,0.0,2753.040169714994,0.0,2753.040169714994,234.6671145837554,0.0,0.0,0.0
8.0,104.0,0.0,3003.316548779994,0.0,3003.316548779994,0.0,3003.316548779994,234.6671145837554,0.0,0.0,0.0
9.0,105.0,2156.304170496001,3854.256237600992,0.0,1158.876024480991,2156.304170496001,1697.9520671049909,234.6671145837554,0.0,0.0,0.0
10.0,106.0,4661.124935577601,4467.433366310241,193.69156926736014,0.0,4661.124935577601,0.0,428.35868385111553,0.0,193.69156926736014,0.0
11.0,107.0,6559.422391603201,3766.659504928242,2792.7628866749587,0.0,5166.659504928242,0.0,1828.3586838511155,0.0,1400.0,1392.7628866749587
12.0,108.0,7607.1144210432,4617.599193749241,2989.5152272939595,0.0,6017.599193749241,0.0,3228.3586838511155,0.0,1400.0,1589.5152272939595
13.0,109.0,7937.1541466112,5418.483606757239,2518.6705398539616,0.0,6818.483606757239,0.0,4628.3586838511155,0.0,1400.0,1118.6705398539616
14.0,110.0,7239.183724953601,4905.417029673989,2333.7666952796117,0.0,6305.417029673989,0.0,6028.3586838511155,0.0,1400.0,933.7666952796117
15.0,111.0,5755.678589337601,6882.600424287486,0.0,0.0,5755.678589337601,0.0,3401.4368489012304,0.0,0.0,0.0
16.0,112.0,3520.646889984,5180.721046645489,0.0,779.9124341654888,3520.646889984,0.0,241.3626922397416,0.0,0.0,0.0
17.0,113.0,225.06968709120002,5506.080339429988,0.0,5224.743230565989,225.06968709120002,5281.0106523387885,241.3626922397416,0.0,0.0,0.0
18.0,114.0,0.0,6144.285106045737,0.0,6144.285106045737,0.0,6144.285106045737,241.3626922397416,0.0,0.0,0.0
19.0,115.0,0.0,3641.5213153957434,0.0,3641.5213153957434,0.0,3641.5213153957434,241.3626922397416,0.0,0.0,0.0
20.0,116.0,0.0,3754.145685974992,0.0,3754.145685974992,0.0,3754.145685974992,241.3626922397416,0.0,0.0,0.0
21.0,117.0,0.0,4392.350452590741,0.0,4392.350452590741,0.0,4392.350452590741,241.3626922397416,0.0,0.0,0.0
22.0,118.0,0.0,3966.880608180241,0.0,3966.880608180241,0.0,3966.880608180241,241.3626922397416,0.0,0.0,0.0
23.0,119.0,0.0,4392.350452590741,0.0,4392.350452590741,0.0,4392.350452590741,241.3626922397416,0.0,0.0,0.0
24.0,120.0,0.0,4967.986124440239,0.0,4967.986124440239,0.0,4967.986124440239,241.3626922397416,0.0,0.0,0.0
1.0,121.0,0.0,3491.3554879567423,0.0,3491.3554879567423,0.0,3491.3554879567423,241.3626922397416,0.0,0.0,0.0
2.0,122.0,0.0,4029.449702946492,0.0,4029.449702946492,0.0,4029.449702946492,241.3626922397416,0.0,0.0,0.0
3.0,123.0,0.0,2740.526350761744,0.0,2740.526350761744,0.0,4140.526350761744,1641.3626922397416,1400.0,0.0,0.0
4.0,124.0,0.0,2765.553988668244,0.0,2765.553988668244,0.0,4165.553988668244,3041.3626922397416,1400.0,0.0,0.0
5.0,125.0,0.0,2427.680876930495,0.0,2427.680876930495,0.0,886.3181846907532,1500.0,0.0,0.0,0.0
6.0,126.0,0.0,2728.0125318084943,0.0,2728.0125318084943,0.0,2728.0125318084943,1500.0,0.0,0.0,0.0
7.0,127.0,0.0,2427.680876930495,0.0,2427.680876930495,0.0,2427.680876930495,1500.0,0.0,0.0,0.0
8.0,128.0,0.0,2540.3052475097443,0.0,2540.3052475097443,0.0,2540.3052475097443,1500.0,0.0,0.0,0.0
9.0,129.0,2159.249758310401,2615.3881612292444,0.0,0.0,2159.249758310401,456.13840291884344,1500.0,0.0,0.0,0.0
10.0,130.0,4627.7862371328,3428.7863931904926,1198.9998439423075,0.0,4627.7862371328,0.0,2698.9998439423075,0.0,1198.9998439423075,0.0
11.0,131.0,6522.2008728576,3716.604229115242,2805.596643742358,0.0,5116.604229115243,0.0,4098.999843942307,0.0,1400.0,1405.596643742358
12.0,132.0,7631.616356044801,4367.322814684241,3264.29354136056,0.0,5767.322814684241,0.0,5498.999843942307,0.0,1400.0,1864.29354136056
13.0,133.0,7820.937318297601,5218.262503505239,2602.6748147923627,0.0,6618.262503505239,0.0,6898.999843942307,0.0,1400.0,1202.6748147923627
14.0,134.0,7218.832390963201,7746.053932061734,0.0,0.0,7218.832390963201,0.0,4871.778302843774,0.0,0.0,0.0
15.0,135.0,5751.527988326401,8284.148147051483,0.0,1094.7381616434814,5751.527988326401,0.0,839.1581441186927,0.0,0.0,0.0
16.0,136.0,3475.2580595712006,4993.013762346739,0.0,648.9411878827386,3475.2580595712006,1517.7557027755383,839.1581441186927,0.0,0.0,0.0
17.0,137.0,225.06968709120002,5193.234865598739,0.0,4911.897756734739,225.06968709120002,4968.165178507539,839.1581441186927,0.0,0.0,0.0
18.0,138.0,0.0,5243.290141411739,0.0,5243.290141411739,0.0,5243.290141411739,839.1581441186927,0.0,0.0,0.0
19.0,139.0,0.0,6469.644398830236,0.0,6469.644398830236,0.0,6469.644398830236,839.1581441186927,0.0,0.0,0.0
20.0,140.0,0.0,6945.169519053736,0.0,6945.169519053736,0.0,6945.169519053736,839.1581441186927,0.0,0.0,0.0
21.0,141.0,0.0,7258.014992884985,0.0,7258.014992884985,0.0,7258.014992884985,839.1581441186927,0.0,0.0,0.0
22.0,142.0,0.0,6920.141881147235,0.0,6920.141881147235,0.0,6920.141881147235,839.1581441186927,0.0,0.0,0.0
23.0,143.0,0.0,6694.893139988736,0.0,6694.893139988736,0.0,6694.893139988736,839.1581441186927,0.0,0.0,0.0
24.0,144.0,0.0,4117.0464356192415,0.0,4117.0464356192415,0.0,4117.0464356192415,839.1581441186927,0.0,0.0,0.0
1.0,145.0,0.0,3516.383125863242,0.0,3516.383125863242,0.0,3516.383125863242,839.1581441186927,0.0,0.0,0.0
2.0,146.0,0.0,2940.747454013744,0.0,2940.747454013744,0.0,2940.747454013744,839.1581441186927,0.0,0.0,0.0
3.0,147.0,0.0,2665.443437042245,0.0,2665.443437042245,0.0,4065.443437042245,2239.1581441186927,1400.0,0.0,0.0
4.0,148.0,0.0,2665.443437042245,0.0,2665.443437042245,0.0,4065.443437042245,3639.1581441186927,1400.0,0.0,0.0
5.0,149.0,0.0,2477.7361527434946,0.0,2477.7361527434946,0.0,338.5780086248019,1500.0,0.0,0.0,0.0
6.0,150.0,0.0,2540.3052475097443,0.0,2540.3052475097443,0.0,2540.3052475097443,1500.0,0.0,0.0,0.0
7.0,151.0,0.0,3028.344186686493,0.0,3028.344186686493,0.0,3028.344186686493,1500.0,0.0,0.0,0.0
8.0,152.0,0.0,3904.311513413992,0.0,3904.311513413992,0.0,3904.311513413992,1500.0,0.0,0.0,0.0
9.0,153.0,492.44872642560006,6832.545148474485,0.0,6216.984240442485,492.44872642560006,6340.096422048885,1500.0,0.0,0.0,0.0
10.0,154.0,1381.6145753088003,5355.914511990988,0.0,3628.8962928549877,1381.6145753088003,3974.2999366821878,1500.0,0.0,0.0,0.0
11.0,155.0,691.9453556736,4392.350452590741,0.0,3527.418757998741,691.9453556736,3700.4050969171412,1500.0,0.0,0.0,0.0
12.0,156.0,1663.3198826496002,4379.836633637491,0.0,2300.686780325491,1663.3198826496002,2716.516750987891,1500.0,0.0,0.0,0.0
13.0,157.0,6859.0690065408,3441.300212143743,3417.768794397057,0.0,4841.300212143743,0.0,2900.0,0.0,1400.0,2017.7687943970568
14.0,158.0,6018.6392469504,4680.1682885154905,1338.4709584349093,0.0,6018.6392469504,0.0,4238.470958434909,0.0,1338.4709584349093,0.0
15.0,159.0,5696.9007234048,4655.14065060899,1041.7600727958106,0.0,5696.9007234048,0.0,5280.23103123072,0.0,1041.7600727958106,0.0
16.0,160.0,3536.0442808320013,4780.27884014149,0.0,360.22348910148867,3536.0442808320013,0.0,2535.996471921231,0.0,0.0,0.0
17.0,161.0,251.44608706560004,4404.864271543991,0.0,4090.556662711991,251.44608706560004,3117.4217125571595,1500.0,0.0,0.0,0.0
18.0,162.0,0.0,3391.244936330743,0.0,3391.244936330743,0.0,3391.244936330743,1500.0,0.0,0.0,0.0
19.0,163.0,0.0,4555.030098982991,0.0,4555.030098982991,0.0,4555.030098982991,1500.0,0.0,0.0,0.0
20.0,164.0,0.0,6507.185855689987,0.0,6507.185855689987,0.0,6507.185855689987,1500.0,0.0,0.0,0.0
21.0,165.0,0.0,10699.315205028728,0.0,10699.315205028728,0.0,10699.315205028728,1500.0,0.0,0.0,0.0
22.0,166.0,0.0,9185.14311168548,0.0,9185.14311168548,0.0,9185.14311168548,1500.0,0.0,0.0,0.0
23.0,167.0,0.0,9185.14311168548,0.0,9185.14311168548,0.0,9185.14311168548,1500.0,0.0,0.0,0.0
24.0,168.0,0.0,6269.423295578237,0.0,6269.423295578237,0.0,6269.423295578237,1500.0,0.0,0.0,0.0
1.0,169.0,0.0,3629.007496442493,0.0,3629.007496442493,0.0,3629.007496442493,1500.0,0.0,0.0,0.0
2.0,170.0,0.0,2878.178359247494,0.0,2878.178359247494,0.0,2878.178359247494,1500.0,0.0,0.0,0.0
3.0,171.0,0.0,2753.040169714994,0.0,2753.040169714994,0.0,4153.040169714994,2900.0,1400.0,0.0,0.0
4.0,172.0,0.0,2715.498712855244,0.0,2715.498712855244,0.0,4115.498712855244,4300.0,1400.0,0.0,0.0
5.0,173.0,0.0,2828.1230834344938,0.0,2828.1230834344938,0.0,28.123083434493765,1500.0,0.0,0.0,0.0
6.0,174.0,0.0,2515.2776096032444,0.0,2515.2776096032444,0.0,2515.2776096032444,1500.0,0.0,0.0,0.0
7.0,175.0,0.0,2865.664540294244,0.0,2865.664540294244,0.0,2865.664540294244,1500.0,0.0,0.0,0.0
8.0,176.0,0.0,3816.714780741242,0.0,3816.714780741242,0.0,3816.714780741242,1500.0,0.0,0.0,0.0
9.0,177.0,2196.0696059904003,5806.411994307988,0.0,3061.3249868199873,2196.0696059904003,3610.3423883175874,1500.0,0.0,0.0,0.0
10.0,178.0,4617.208899072001,4092.018797712741,525.1901013592601,0.0,4617.208899072001,0.0,2025.19010135926,0.0,525.1901013592601,0.0
11.0,179.0,6559.020720537601,3929.339151320492,2629.681569217109,0.0,5329.3391513204915,0.0,3425.19010135926,0.0,1400.0,1229.681569217109
12.0,180.0,7730.1596574720015,4317.267538871241,3412.89211860076,0.0,5717.267538871241,0.0,4825.19010135926,0.0,1400.0,2012.89211860076
13.0,181.0,7933.672997376,3478.841669003493,4454.831328372507,0.0,4878.841669003493,0.0,6225.19010135926,0.0,1400.0,3054.8313283725074
14.0,182.0,7396.772673024002,5130.665770832489,2266.1069021915127,0.0,6530.665770832489,0.0,7625.19010135926,0.0,1400.0,866.1069021915127
15.0,183.0,5786.741151744001,5806.411994307988,0.0,0.0,5786.741151744001,0.0,6105.519258795273,0.0,0.0,0.0
16.0,184.0,3523.7263681536006,3916.825332367242,0.0,0.0,3523.7263681536006,0.0,4212.420294581632,0.0,0.0,0.0
17.0,185.0,264.7012322304001,3691.5765912087422,0.0,3360.700050920742,264.7012322304001,714.45506439671,1500.0,0.0,0.0,0.0
18.0,186.0,0.0,3829.228599694492,0.0,3829.228599694492,0.0,3829.228599694492,1500.0,0.0,0.0,0.0
19.0,187.0,0.0,3666.5489533022414,0.0,3666.5489533022414,0.0,3666.5489533022414,1500.0,0.0,0.0,0.0
20.0,188.0,0.0,8083.927043799482,0.0,8083.927043799482,0.0,8083.927043799482,1500.0,0.0,0.0,0.0
21.0,189.0,0.0,9848.375516207729,0.0,9848.375516207729,0.0,9848.375516207729,1500.0,0.0,0.0,0.0
22.0,190.0,0.0,11675.393083382223,0.0,11675.393083382223,0.0,11675.393083382223,1500.0,0.0,0.0,0.0
23.0,191.0,0.0,8959.894370526981,0.0,8959.894370526981,0.0,8959.894370526981,1500.0,0.0,0.0,0.0
24.0,192.0,0.0,6719.920777895236,0.0,6719.920777895236,0.0,6719.920777895236,1500.0,0.0,0.0,0.0
1.0,193.0,0.0,4254.698444104991,0.0,4254.698444104991,0.0,4254.698444104991,1500.0,0.0,0.0,0.0
2.0,194.0,0.0,2953.2612729669936,0.0,2953.2612729669936,0.0,2953.2612729669936,1500.0,0.0,0.0,0.0
3.0,195.0,0.0,2865.664540294244,0.0,2865.664540294244,0.0,4265.664540294244,2900.0,1400.0,0.0,0.0
4.0,196.0,0.0,2702.9848939019944,0.0,2702.9848939019944,0.0,4102.984893901994,4300.0,1400.0,0.0,0.0
5.0,197.0,0.0,2640.415799135744,0.0,2640.415799135744,0.0,0.0,159.58420086425622,0.0,0.0,0.0
6.0,198.0,0.0,2577.8467043694945,0.0,2577.8467043694945,0.0,2577.8467043694945,159.58420086425622,0.0,0.0,0.0
7.0,199.0,0.0,2990.8027298267434,0.0,2990.8027298267434,0.0,2990.8027298267434,159.58420086425622,0.0,0.0,0.0
8.0,200.0,0.0,4279.726082011491,0.0,4279.726082011491,0.0,4279.726082011491,159.58420086425622,0.0,0.0,0.0
9.0,201.0,2247.7512830976007,6056.6883733729865,0.0,3246.999269500986,2247.7512830976007,3808.937090275386,159.58420086425622,0.0,0.0,0.0
10.0,202.0,4627.518456422401,4767.76502118824,0.0,0.0,4627.518456422401,140.24656476583914,159.58420086425622,0.0,0.0,0.0
11.0,203.0,6582.853203763202,3616.493677489242,2966.35952627396,0.0,5016.493677489242,0.0,1559.5842008642562,0.0,1400.0,1566.35952627396
12.0,204.0,7803.3976817664025,4655.14065060899,3148.2570311574127,0.0,6055.14065060899,0.0,2959.584200864256,0.0,1400.0,1748.2570311574127
13.0,205.0,7308.003367526402,4592.57155584274,2715.431811683662,0.0,5992.57155584274,0.0,4359.584200864256,0.0,1400.0,1315.431811683662
14.0,206.0,7482.328609996802,5443.511244663739,2038.8173653330632,0.0,6843.511244663739,0.0,5759.584200864256,0.0,1400.0,638.8173653330632
15.0,207.0,5952.229630771201,4592.57155584274,1359.6580749284612,0.0,5952.229630771201,0.0,7119.242275792717,0.0,1359.6580749284612,0.0
16.0,208.0,3713.4490014720013,3866.770056554242,0.0,0.0,3713.4490014720013,0.0,5465.9212207104765,0.0,0.0,0.0
17.0,209.0,264.7012322304001,3566.438401676243,0.0,3235.5618613882425,264.7012322304001,0.0,664.1840512646338,0.0,0.0,0.0
